Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,HouseAge,HouseModelAge,TotalSF,TotalArea,TotalBath,TotalPorchSF
752,20,RL,79.0,9236,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,279,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2,576,TA,TA,Y,168,0,,0,7,WD,Normal,217000,9,9,2694,2973,3.0,27
753,60,RL,80.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1030,GasA,Gd,Y,SBrkr,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3,878,TA,TA,Y,192,0,,0,3,WD,Normal,275500,1,1,2098,3128,2.5,52
754,20,RL,61.0,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,LwQ,115,GasA,Gd,Y,SBrkr,0,3,1,Gd,5,Typ,0,,Detchd,RFn,2,440,TA,TA,Y,171,0,,0,7,WD,Normal,156000,40,4,1937,2052,2.0,48
755,160,FV,34.0,3230,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,348,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,,Detchd,Unf,2,440,TA,TA,Y,0,0,,0,3,WD,Normal,172500,10,10,1852,2200,2.5,24
756,60,RL,68.0,10769,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,846,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,RFn,2,578,TA,TA,Y,144,0,,0,4,WD,Normal,212000,2,2,1788,2634,2.5,105
757,60,RL,0.0,11616,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,234,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,440,TA,TA,Y,335,0,,0,4,WD,Abnorml,158900,32,32,1824,2058,2.5,0
758,160,FV,24.0,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,195,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,,Detchd,Unf,2,440,TA,TA,Y,0,0,,0,8,WD,Normal,179400,9,9,2050,2245,2.5,0
759,60,RL,65.0,12257,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,ALQ,1198,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,TA,Attchd,RFn,3,752,TA,TA,Y,222,0,,0,11,WD,Normal,290000,12,12,2651,3849,2.5,98
760,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,252,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,0,,Detchd,Unf,1,300,Ex,Ex,Y,0,0,,450,10,WD,Normal,127500,50,50,1476,1728,1.0,0
761,30,RM,60.0,6911,Pave,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,740,GasA,TA,Y,SBrkr,0,2,1,Fa,5,Min1,0,,Detchd,Unf,2,440,TA,TA,Y,0,0,,0,10,WD,Normal,100000,85,59,1706,2446,1.0,0
762,60,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,732,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,Unf,2,614,TA,TA,Y,169,0,,0,6,Con,Normal,215200,1,1,1571,2303,2.5,45
763,60,RL,82.0,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,89,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,856,TA,TA,Y,0,0,,0,7,WD,Normal,337000,10,10,3528,3617,3.5,308
764,120,RL,30.0,9549,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,GLQ,0,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,481,TA,TA,Y,0,0,,0,4,WD,Normal,270000,11,10,2988,2988,2.5,246
765,20,RL,75.0,14587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1498,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,592,TA,TA,Y,0,0,,0,8,New,Partial,264132,0,0,1506,3004,2.0,174
766,60,RL,80.0,10421,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,586,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,496,TA,TA,Y,228,0,,500,3,WD,Normal,196500,22,22,2108,2694,2.5,222
767,50,RL,75.0,12508,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,323,GasA,Ex,Y,SBrkr,0,4,1,TA,7,Mod,0,,Attchd,Unf,1,423,TA,TA,Y,245,0,,1300,7,WD,Normal,160000,68,23,2410,2733,3.0,156
768,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1836,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,484,TA,TA,Y,120,0,,0,10,WD,Normal,216837,2,1,1860,3696,2.0,33
769,60,RL,47.0,53504,Pave,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,Unf,234,GasA,Ex,Y,SBrkr,0,4,1,Ex,12,Mod,1,Gd,BuiltIn,Fin,3,841,TA,TA,Y,503,0,,0,6,WD,Normal,538000,7,7,4695,4929,4.5,246
770,85,RL,0.0,7252,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,173,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,0,,Detchd,Unf,2,576,TA,TA,Y,120,0,,0,4,WD,Normal,134900,27,27,1543,1716,2.0,0
771,20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,0,GasA,TA,Y,FuseF,0,2,1,TA,6,Typ,0,,Detchd,Unf,2,396,TA,TA,Y,0,0,,0,4,COD,Normal,102000,55,55,2056,2056,1.0,0
772,80,RL,94.0,7819,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,480,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,TA,Detchd,Unf,2,672,TA,TA,Y,144,0,,0,3,WD,Abnorml,107000,34,34,1666,2146,2.0,0
773,20,RL,70.0,10150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,,1.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,456,GasA,Ex,Y,FuseA,0,2,1,TA,5,Typ,0,,Attchd,RFn,1,275,TA,TA,Y,0,0,,0,7,COD,Normal,114500,49,49,1368,1824,1.0,0
774,20,RL,110.0,14226,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1935,GasA,Gd,Y,SBrkr,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,895,TA,TA,Y,315,0,,0,7,New,Partial,395000,1,1,1973,3908,2.0,45
775,120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,338,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,0,,Attchd,Fin,2,412,TA,TA,Y,0,0,,0,6,WD,Normal,162000,11,11,2070,2408,3.0,247
776,20,RL,86.0,11210,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1594,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,RFn,3,865,TA,TA,Y,144,0,,0,7,New,Partial,221500,1,0,1634,3228,2.0,59
777,20,RL,100.0,13350,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,102,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,1,Fa,Attchd,Unf,2,440,TA,TA,Y,241,0,,0,6,WD,Normal,142500,32,32,1656,1758,2.0,0
778,90,RH,60.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,,,,,,0,GasA,TA,Y,SBrkr,0,4,2,TA,10,Typ,2,TA,Detchd,Unf,2,630,TA,TA,Y,0,0,,0,10,WD,Normal,144000,30,30,2020,2020,2.0,0
779,90,RL,78.0,10530,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0,GasA,TA,Y,SBrkr,0,2,1,TA,4,Typ,0,,Attchd,Unf,2,504,TA,TA,Y,0,0,,0,5,WD,Normal,135000,29,29,1979,1979,2.0,0
780,20,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,Unf,1237,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,402,TA,TA,Y,220,0,,0,6,WD,Normal,176000,12,11,1253,2490,2.0,21
781,60,RL,65.0,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,Unf,374,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,RFn,2,484,TA,TA,Y,0,0,,0,7,WD,Normal,175900,14,14,1990,2364,2.5,124
782,20,RL,67.0,16285,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1413,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2,605,TA,TA,Y,0,0,,0,6,WD,Normal,187100,8,7,1430,2843,2.0,33
783,85,RL,0.0,9101,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,Unf,0,GasA,Ex,Y,SBrkr,0,1,1,Gd,4,Typ,1,TA,Attchd,Fin,2,602,TA,TA,Y,303,0,,0,7,WD,Normal,165500,31,31,2207,2207,2.0,30
784,75,RM,35.0,6300,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,742,GasA,Ex,Y,SBrkr,0,3,1,TA,9,Typ,1,Gd,,,0,0,,,Y,0,0,,0,6,WD,Normal,128000,94,7,1484,2226,2.0,425
785,20,RL,0.0,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,491,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2,457,TA,TA,Y,0,0,,0,9,WD,Normal,161500,42,42,2223,2714,2.0,197
786,50,RM,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,Unf,0,GasA,TA,Y,SBrkr,0,4,1,TA,7,Typ,0,,Detchd,Unf,1,416,TA,TA,Y,0,0,,1200,6,WD,Normal,139000,95,60,2338,2338,3.0,196
787,60,RL,76.0,10142,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,300,GasA,Ex,Y,SBrkr,0,4,1,Gd,8,Typ,0,,BuiltIn,RFn,2,618,TA,TA,Y,0,0,,0,1,WD,Normal,233000,6,6,2740,3040,3.5,45
788,20,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,901,GasA,Ex,Y,SBrkr,0,2,1,TA,4,Typ,0,,Detchd,Unf,1,281,Fa,TA,Y,0,0,,0,8,WD,Normal,107900,54,8,901,1802,1.0,0
789,60,RL,0.0,12205,Pave,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,264,GasA,Gd,Y,SBrkr,0,5,1,Gd,9,Typ,0,,Attchd,Fin,2,444,TA,TA,Y,133,0,,0,7,WD,Normal,187500,41,0,2655,2919,2.5,168
790,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1129,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,397,TA,TA,Y,100,0,,0,9,WD,Normal,160200,4,3,1161,2290,2.0,16
791,80,RL,0.0,11333,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,490,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,2,TA,Attchd,RFn,2,539,TA,TA,Y,120,0,,0,5,WD,Normal,146800,31,31,1601,2091,2.0,0
792,60,RL,92.0,9920,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,255,GasA,Ex,Y,SBrkr,0,3,1,TA,8,Typ,1,TA,Attchd,Unf,2,455,TA,TA,Y,180,0,,0,6,WD,Normal,269790,11,10,2875,3130,3.5,130
793,20,RL,76.0,9158,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1496,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,Fin,2,474,TA,TA,Y,168,0,,0,6,New,Partial,225000,0,0,1496,2992,2.0,130
794,60,RL,0.0,10832,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,712,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,409,TA,TA,Y,143,0,,500,10,WD,Normal,194500,14,12,1895,2607,2.5,46
795,60,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,650,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,476,TA,TA,Y,0,0,,0,4,WD,Normal,171000,30,29,1564,2214,2.5,254
796,20,RL,71.0,8197,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,660,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,528,TA,TA,Y,138,0,,0,4,WD,Normal,143500,30,30,1285,1945,1.5,0
797,20,RL,57.0,7677,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,203,GasA,Gd,Y,SBrkr,0,2,1,TA,4,Typ,0,,Attchd,Unf,1,240,TA,TA,Y,0,0,,0,4,WD,Abnorml,110000,55,55,1343,1546,1.0,0
798,60,RL,104.0,13518,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1926,GasA,Ex,Y,SBrkr,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,Fin,3,820,TA,TA,Y,144,0,,0,7,New,Partial,485000,1,0,3140,5066,3.5,78
799,50,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,162,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,2,TA,Detchd,Unf,1,240,TA,TA,Y,0,0,,0,6,WD,Normal,175000,70,57,2337,2499,2.5,264
800,60,RL,79.0,12798,Pave,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,154,GasA,Gd,Y,SBrkr,0,4,1,Gd,8,Typ,0,,Attchd,RFn,2,603,TA,TA,Y,403,0,,400,5,WD,Normal,200000,11,11,2150,2304,3.5,299
801,30,RM,40.0,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,999,GasA,Ex,Y,FuseA,0,2,1,TA,5,Typ,0,,Detchd,Unf,2,440,TA,TA,Y,0,0,,0,7,WD,Normal,109900,91,17,1393,2392,2.0,0
802,60,RL,63.0,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,WdShing,Wd Shng,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,80,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,410,TA,TA,Y,36,0,,0,10,WD,Normal,189000,3,3,2104,2184,3.5,18
803,60,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1734,GasA,Ex,Y,SBrkr,0,4,1,Ex,12,Typ,1,Gd,BuiltIn,RFn,3,1020,TA,TA,Y,52,0,,0,1,New,Partial,582933,1,0,2822,4556,3.5,362
804,20,RL,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,124,GasA,TA,Y,SBrkr,0,2,1,TA,5,Min1,0,,Attchd,Unf,1,286,TA,TA,Y,0,0,,0,6,WD,Family,118000,52,52,1940,2064,1.0,0
805,20,RL,91.0,12274,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1417,GasA,Ex,Y,SBrkr,0,3,1,Ex,6,Typ,0,,Attchd,RFn,2,554,TA,TA,Y,0,0,,0,7,New,Partial,227680,0,0,1428,2845,2.0,60
806,80,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,Av,ALQ,Rec,100,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,,Attchd,Fin,1,384,TA,TA,Y,68,0,,0,10,WD,Normal,135500,39,39,1860,1960,2.0,0
807,70,RL,144.0,21384,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,15,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,528,TA,TA,Y,0,0,,0,5,WD,Normal,223500,86,5,2885,2900,3.5,312
809,75,RM,90.0,8100,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,849,GasA,TA,N,FuseA,0,2,3,TA,11,Typ,0,,Detchd,Unf,2,360,Fa,Po,N,40,0,,0,11,WD,Normal,106000,111,44,2138,2987,2.0,156
810,20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,0,GasA,Fa,Y,SBrkr,0,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,484,TA,TA,Y,265,648,Fa,0,1,WD,Normal,181000,32,7,2349,2349,2.5,0
811,120,RM,0.0,4438,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,186,GasA,Ex,Y,SBrkr,0,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2,420,TA,TA,Y,140,0,,0,6,ConLD,Normal,144500,4,4,1510,1696,2.0,0
812,20,C (all),66.0,8712,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,540,GasA,TA,N,FuseA,0,2,1,Fa,4,Typ,0,,Basment,Unf,2,504,TA,TA,N,0,0,,54,6,WD,Alloca,55993,58,58,1044,1584,1.0,0
813,20,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,834,GasA,Gd,Y,SBrkr,0,4,1,TA,7,Typ,0,,Attchd,RFn,1,301,TA,TA,Y,0,0,,500,4,COD,Normal,157900,49,49,2050,2884,1.5,275
